1161481,113211,300
2143738,2143738,120
2144159,1162465,420
113211,1162452,540
109278,2144643,1800
1150345,101676,1380
101719,113876,300
1162452,113888,660
113608,113876,660
113211,113876,540
101676,2144285,300
113876,112990,660
1162481,1162452,360
1160848,2144643,1500
1160848,2143738,120
101676,1162481,600
113952,101676,420
101676,1161739,540
1162465,113873,420
113839,113873,300
1160848,2144643,1500
1162027,113873,1020
101719,113952,660
113873,1162465,240
1150842,2144643,1260
113007,113007,420
1160476,112107,300
1162452,106830,1260
114989,2144299,420
113873,112463,1080
101676,101719,360
101676,1162452,480
113873,101719,300
113876,112990,660
101676,101676,60
2143738,1162399,600
101676,101676,480
101676,101676,240
101676,1162484,300
113211,1162452,540
114989,101719,300
1162399,110112,1560
1160246,1162399,1500
101719,1162484,480
101676,1162452,660
2143738,2144643,1560
2143738,1160848,420
1162465,2144285,780
2143738,1157942,900
1162336,113608,780
1162027,112298,480
1162399,2144643,480
112118,1161992,420
2144643,1162399,1080
113007,2144643,480
1162481,1150345,660
1160246,2143738,840
101719,101676,540
113873,113516,840
1162399,113007,480
112298,112418,720
1162336,2144159,900
101676,113873,660
2144285,1162336,240
1160848,1160848,300
113876,113873,180
113952,2144285,360
113839,101719,600
1160476,1160848,240
1150362,1162399,660
101676,113839,480
101676,1150345,480
111021,1157942,1140
113952,113952,2460
101676,1157939,1020
101676,113211,960
113952,101676,180
2143738,2144643,1560
101719,1161452,840
1162452,101676,540
1160476,111021,300
101719,101676,360
1150345,101719,300
1162481,101719,900
1160848,1160476,540
101676,113952,300
1160246,2143738,600
113608,113876,660
101676,2144285,360
2144285,1162465,480
1155270,1161244,780
2143738,1160848,1020
1162336,113888,300
113952,2144285,180
101676,101719,240
1162465,113952,720
101676,101719,360
1160476,2144643,1320
2143738,2143738,180
113873,101676,300
101676,113211,360
1161452,113156,300
101719,1162484,360
1160758,2143939,1560
1162465,113888,240
1162452,101719,420
113952,2144285,240
101676,2144159,1020
1162399,2143738,660
1159706,111247,420
112429,1162452,1620
1159706,112107,480
1160246,109278,1380
1162481,101676,240
2144643,1162399,780
1162465,1162465,120
1150345,1162336,780
101676,1162452,420
113873,2144230,480
114989,1161580,660
101676,1162452,900
1162399,113007,540
1162336,101676,540
112990,1162336,480
1162399,112107,840
113608,113873,360
1162481,101676,960
1160848,2143738,480
1162452,1162336,720
113633,114989,480
1150842,2144643,1260
2144285,114989,540
2144643,113007,840
2144122,112298,240
113633,113873,420
1150345,1162452,960
1163631,114989,540
101676,101676,180
101719,1155270,360
101719,1162073,660
101676,101676,420
113363,114989,1380
1160848,1157942,540
2144285,113405,1260
113516,1162056,420
2144643,2144643,180
113873,101676,360
1162336,101676,480
101676,101676,420
101676,101719,600
113873,101719,540
1162452,1162104,780
104154,1150842,1320
113363,113363,180
2144299,1162481,300
101676,101719,360
101676,1150345,780
2144230,114989,540
1162484,1161431,720
2144299,1162452,300
113876,2144285,300
2144285,1162336,360
113873,113484,840
101676,2144732,240
2144285,1162481,480
1162452,1162336,300
113873,101676,420
2143738,2143738,480
101719,113876,300
101676,113873,420
1160246,1160246,480
101676,1162484,600
113608,1162484,540
101719,113952,660
1162465,101719,780
1162399,2143738,600
101676,114989,300
113873,1150345,780
2143738,2143738,240
1162452,101676,1080
1161992,1161452,1080
1162336,1162452,240
1162452,1162336,300
101676,1162336,180
2143732,113608,600
1162073,113452,120
2143738,2143738,660
101719,114989,360
113952,112429,1140
113156,113156,60
2144643,113007,600
1162399,1160246,1800
1162399,2144643,1020
101676,113608,780
1150345,1150345,120
101676,101676,420
101676,113876,480
1162452,1162452,120
113873,1162336,300
113952,101676,420
1162399,1162399,720
112107,1159706,300
1162484,101676,720
101719,113952,360
1162452,1162465,420
112902,1161739,300
2139489,101676,1680
113873,113873,120
101676,1150345,900
101676,1162481,480
114989,1162465,540
1162481,2139489,780
113007,113007,180
113873,1161452,840
101719,113211,960
1162336,113873,300
2144643,109278,1740
2144732,2144285,180
113007,113007,480
113952,113211,420
113873,113888,480
1162336,2144299,360
2142936,2144643,2040
2144285,1162336,300
113211,1161481,720
2143738,1160848,300
1160476,1157942,360
101719,101676,540
1162465,1162452,120
101676,1162484,360
101676,113608,780
113873,113873,120
1160246,1160476,600
2144230,1162481,660
101802,112418,1080
2143738,1159706,1080
113363,2144230,660
101676,113363,600
108847,110112,840
101676,1150345,840
1162399,1162399,540
1162465,101676,1200
113952,2144285,180
1160848,1160848,240
1162465,1161990,1200
1161992,1161452,1080
101676,101676,1020
1150345,101719,780
101676,113633,600
113873,1162484,1440
2143738,2143738,660
1161452,113156,180
1162336,1162452,300
109278,2144643,1800
2144643,113007,360
2143738,2143738,60
101719,101802,540
113405,1161007,300
101676,101719,240
1162399,1160848,1080
1160848,111247,960
2143738,2144643,2460
113211,112651,900
1162336,113211,420
101676,114989,420
2143738,1150362,2220
101676,1162465,360
1161343,2143939,660
113876,101676,420
113211,101676,240
113645,101719,480
2143738,2143738,240
2143738,2143738,120
113873,114989,480
101676,113873,480
113876,114901,600
114989,1162452,300
113007,2143738,2100
113516,113484,180
1161982,112990,840
1162484,113608,660
1162452,101676,540
1162465,113873,420
112107,2143738,720
101676,1162465,480
1162399,1160476,1140
113211,101802,840
1162399,1157715,1800
1150345,1162452,960
113645,101676,600
101676,113839,720
2143738,2143738,780
2144285,101719,420
113211,113952,240
101676,113211,360
1150345,1162484,780
1162336,2144122,600
2144285,101719,480
1161481,101676,540
113873,113633,660
2143738,1159706,1080
113873,1162452,180
1160246,1162399,720
101676,113092,840
113873,113873,300
2144643,113007,360
1160476,1160848,420
113873,1162336,240
1162399,2144643,480
1150345,113952,480
113873,1162157,420
1157942,1160848,480
1162481,113211,540
101676,101676,540
1157942,1160848,480
1162452,1162336,420
1162399,101846,1140
2143738,1162399,720
113873,1162452,240
1162399,1157942,660
2139984,1151793,1500
1151793,104154,2400
101676,101719,360
1150345,1162452,600
1162073,2144230,660
101676,101719,360
101719,113952,660
2144230,113156,1380
1159706,2144643,480
113443,2144285,1380
113876,113876,60
1162452,1162484,420
1161739,101719,600
1150362,1162399,660
2144230,1162481,420
113007,104154,1320
1162452,113211,660
101719,101802,540
114989,113876,720
1162452,1150345,660
2144643,1160246,420
2143738,112107,300
1160565,1160943,420
1162399,2143738,780
1157942,1159706,1320
101676,2144230,600
1160848,1162399,960
101719,1162073,660
1162399,2144643,720
1162336,1155270,600
101676,1162336,540
101676,113888,660
101719,113873,300
113876,101719,420
113952,1162452,480
2143738,2143738,240
1162336,112902,360
1162452,113608,660
101676,1162465,900
101676,112421,960
101676,113952,240
2143738,2143738,240
113443,1161431,420
101676,113645,540
101676,101676,420
113873,113633,300
101676,113952,240
112866,113156,420
1162336,113876,420
101676,1162452,480
101719,101676,240
1162452,101676,360
101676,113952,420
1150345,1150345,660
1162481,114989,180
1162452,101676,300
111247,1162399,1200
113876,1162465,240
2144643,113007,840
101676,101676,540
113873,114989,480
113876,101719,360
2143738,2143738,600
1162452,101719,420
1150362,1162399,1260
113839,114989,300
1162399,1162399,360
101676,113876,540
101719,101676,480
2143738,113007,660
113876,113873,240
101719,114989,360
113952,101719,420
2143738,1160246,840
113873,1162465,240
2144299,1162481,540
1157942,109278,540
1150842,1162399,1200
1162113,112322,840
1150362,101846,720
113839,2144285,840
2144285,113888,780
101802,101676,600
113007,111021,1020
1162465,101802,780
101676,1162336,180
1162484,113952,1200
113452,1161992,420
2143738,1160476,660
101719,1155270,360
101719,1162452,360
1162452,101719,240
101676,1162465,900
1160848,1162399,960
113876,114989,360
110846,1162481,1500
1162452,101676,120
106854,1162399,1140
1162481,1162336,360
113876,112902,780
1162481,113363,660
2144299,101676,840
1162481,2144230,300
2143738,2143738,240
1162452,113873,300
113888,1162484,180
113839,101676,540
112118,1161992,420
1157942,1162399,840
1162452,114989,300
113839,113211,660
2144643,1159706,720
113363,2144645,360
114989,1160951,1620
1161452,113888,780
1162399,1162399,300
1162465,1162465,180
1162465,113952,1140
113839,2144285,840
1160951,1160951,60
1162452,101676,120
101676,101676,420
113952,1162336,480
1162484,113645,480
101676,113952,420
1160246,109278,1440
1162452,1161613,480
113873,2144285,240
101719,101676,360
101676,113211,540
113211,1162452,540
1160246,1160848,3000
1150345,1162484,780
113007,2144643,540
113952,101719,540
1160246,1160246,360
101676,1162336,540
2143738,112107,540
2139489,101676,1140
113873,113873,180
113211,1161481,720
1160246,113007,900
2143738,2143738,180
1162484,113839,480
1161452,1161739,540
104154,1160246,1620
